41,0,319,169,16,22,0.85,2
42,0,319,169,16,22,0.85,2
43,0,319,169,16,22,0.85,2
44,0,320,169,16,22,0.85,2
45,0,320,169,16,22,0.84,2
46,0,320,169,16,22,0.84,2
47,0,319,168,16,22,0.85,2
48,0,319,168,16,22,0.85,2
49,0,320,168,16,22,0.85,2
50,0,320,168,16,22,0.85,2
51,0,320,169,16,22,0.84,2
52,0,320,169,16,22,0.84,2
53,0,320,169,16,22,0.84,2
54,0,320,168,16,22,0.85,2
55,0,320,168,16,22,0.85,2
56,0,320,168,16,22,0.85,2
57,0,320,168,16,22,0.85,2
58,0,320,168,16,22,0.85,2
59,0,320,168,16,22,0.85,2
60,0,320,168,16,22,0.85,2
61,0,320,168,16,22,0.85,2
62,0,320,168,16,22,0.85,2
63,0,320,168,16,22,0.85,2
64,0,320,168,16,22,0.85,2
65,0,320,168,16,22,0.85,2
66,0,320,168,16,22,0.85,2
67,0,319,168,16,22,0.85,2
68,0,319,168,16,22,0.85,2
69,0,320,168,16,22,0.85,2
70,0,319,168,16,22,0.85,2
71,0,320,168,16,23,0.85,2
72,0,320,168,16,22,0.84,2
73,0,320,168,16,22,0.84,2
74,0,320,168,16,22,0.85,2
75,0,320,168,16,22,0.85,2
76,0,320,168,16,22,0.85,2
77,0,320,168,16,22,0.85,2
78,0,320,168,16,22,0.85,2
79,0,320,168,16,22,0.85,2
80,0,320,168,16,22,0.85,2
81,0,320,168,16,22,0.85,2
82,0,320,168,16,22,0.85,2
83,0,320,168,16,22,0.85,2
84,0,320,168,16,22,0.85,2
85,0,320,168,16,22,0.85,2
86,0,320,168,16,23,0.85,2
87,0,320,168,16,22,0.84,2
88,0,320,168,16,22,0.84,2
89,0,320,168,16,22,0.84,2
90,0,320,168,16,22,0.84,2
91,0,320,168,16,23,0.85,2
92,0,320,168,16,23,0.85,2
93,0,320,168,16,23,0.85,2
94,0,320,168,16,23,0.85,2
95,0,320,168,16,23,0.85,2
96,0,319,168,16,23,0.86,2
97,0,319,168,16,23,0.86,2
98,0,319,168,16,22,0.85,2
99,0,319,168,16,22,0.85,2
100,0,319,168,16,22,0.85,2
101,0,319,168,16,22,0.85,2
102,0,319,169,16,22,0.85,2
103,0,319,169,16,22,0.84,2
104,0,319,169,16,22,0.84,2
105,0,319,169,16,22,0.84,2
106,0,319,169,16,22,0.84,2
107,0,319,169,16,22,0.84,2
108,0,319,169,16,22,0.84,2
109,0,319,169,16,22,0.84,2
110,0,319,169,16,22,0.83,2
111,0,319,169,16,22,0.85,2
112,0,319,169,16,22,0.85,2
113,0,319,169,16,22,0.85,2
114,0,319,169,16,22,0.85,2
115,0,319,169,16,22,0.85,2
116,0,319,169,16,22,0.85,2
117,0,319,169,16,22,0.85,2
118,0,319,168,16,22,0.85,2
119,0,319,168,16,22,0.85,2
120,0,319,168,16,22,0.85,2
121,0,319,168,16,22,0.85,2
122,0,319,168,16,22,0.85,2
123,0,319,168,16,22,0.85,2
124,0,319,168,16,23,0.85,2
125,0,319,168,16,22,0.85,2
126,0,319,168,16,22,0.85,2
127,0,319,168,16,22,0.85,2
128,0,319,168,16,22,0.85,2
129,0,319,168,16,22,0.85,2
130,0,319,168,16,22,0.85,2
131,0,319,168,16,22,0.85,2
132,0,319,168,16,22,0.85,2
133,0,319,168,16,22,0.85,2
134,0,319,168,16,22,0.84,2
135,0,319,168,16,22,0.84,2
136,0,319,168,16,22,0.84,2
137,0,319,168,16,22,0.85,2
138,0,319,168,16,22,0.85,2
139,0,319,168,16,22,0.85,2
140,0,320,168,16,22,0.84,2
141,0,320,169,16,22,0.84,2
142,0,320,168,16,22,0.84,2
143,0,320,168,16,22,0.85,2
144,0,320,169,16,22,0.84,2
145,0,320,169,16,22,0.84,2
146,0,319,168,16,22,0.84,2
147,0,319,168,16,22,0.84,2
148,0,320,168,16,22,0.84,2
149,0,320,168,16,22,0.84,2
150,0,319,168,16,22,0.84,2
151,0,320,168,16,22,0.85,2
152,0,320,168,16,22,0.84,2
153,0,320,168,16,22,0.84,2
154,0,320,168,16,22,0.85,2
155,0,320,168,16,22,0.85,2
156,0,320,168,16,22,0.85,2
157,0,320,168,16,22,0.85,2
158,0,320,168,16,22,0.85,2
159,0,320,168,16,22,0.85,2
160,0,320,168,16,22,0.84,2
161,0,320,168,16,22,0.84,2
162,0,320,168,16,22,0.84,2
163,0,320,168,16,22,0.84,2
164,0,320,168,16,22,0.84,2
165,0,320,168,16,22,0.84,2
166,0,320,168,16,22,0.84,2
167,0,320,168,16,22,0.84,2
168,0,320,168,16,22,0.84,2
169,0,320,168,16,22,0.84,2
170,0,319,168,16,23,0.86,2
171,0,319,168,16,23,0.85,2
172,0,319,168,16,23,0.85,2
173,0,319,168,16,23,0.85,2
174,0,319,168,16,22,0.85,2
175,0,319,168,16,22,0.85,2
176,0,319,168,16,23,0.85,2
177,0,319,168,16,22,0.86,2
178,0,318,168,17,23,0.86,2
179,0,319,168,16,23,0.86,2
180,0,319,168,16,23,0.86,2
181,0,319,168,16,23,0.86,2
182,0,320,169,16,22,0.84,2
183,0,320,169,16,22,0.84,2
184,0,320,169,16,22,0.84,2
185,0,320,169,16,22,0.84,2
186,0,320,169,16,22,0.84,2
187,0,320,169,16,22,0.84,2
188,0,320,169,16,22,0.84,2
189,0,320,169,16,22,0.84,2
190,0,320,169,16,22,0.85,2
191,0,319,168,16,22,0.85,2
192,0,319,168,16,22,0.85,2
193,0,319,168,16,22,0.85,2
194,0,319,168,16,22,0.86,2
195,0,319,168,16,22,0.86,2
196,0,319,168,16,22,0.86,2
197,0,319,168,16,22,0.86,2
198,0,319,168,16,22,0.86,2
199,0,319,168,16,22,0.86,2
200,0,319,168,16,22,0.86,2
201,0,319,168,16,22,0.86,2
202,0,319,169,16,22,0.85,2
203,0,319,168,16,22,0.85,2
204,0,319,169,16,22,0.85,2
205,0,319,169,16,22,0.85,2
206,0,319,169,16,22,0.85,2
207,0,319,168,16,22,0.85,2
208,0,319,168,16,22,0.85,2
209,0,319,168,16,22,0.85,2
210,0,318,169,17,22,0.85,2
211,0,318,168,17,22,0.85,2
212,0,318,168,17,22,0.86,2
213,0,318,168,17,22,0.86,2
214,0,318,168,17,22,0.86,2
215,0,318,169,17,22,0.86,2
216,0,318,169,17,22,0.85,2
217,0,318,169,17,22,0.85,2
218,0,319,168,16,22,0.85,2
219,0,319,168,16,22,0.85,2
220,0,319,168,16,22,0.85,2
221,0,319,168,16,22,0.85,2
222,0,319,168,16,22,0.86,2
223,0,319,168,16,22,0.86,2
224,0,319,168,16,22,0.86,2
225,0,319,168,16,22,0.85,2
226,0,319,168,16,22,0.85,2
227,0,319,168,16,22,0.86,2
228,0,319,168,16,22,0.85,2
229,0,319,168,16,22,0.85,2
230,0,319,169,16,22,0.85,2
231,0,319,169,16,22,0.84,2
232,0,319,168,16,22,0.84,2
233,0,319,168,16,22,0.84,2
234,0,319,168,16,22,0.84,2
235,0,318,168,17,22,0.84,2
236,0,320,168,16,22,0.83,2
237,0,320,169,16,22,0.83,2
238,0,320,169,16,22,0.84,2
239,0,320,169,16,22,0.84,2
240,0,320,168,16,22,0.84,2
241,0,320,169,16,22,0.84,2
242,0,320,168,16,22,0.85,2
243,0,320,169,16,22,0.85,2
244,0,320,168,16,22,0.84,2
245,0,320,169,16,22,0.83,2
246,0,320,169,16,22,0.84,2
247,0,320,169,16,22,0.84,2
248,0,320,169,16,22,0.83,2
249,0,320,169,16,22,0.83,2
250,0,321,169,15,22,0.83,2
251,0,320,169,16,22,0.84,2
252,0,320,169,16,22,0.84,2
253,0,320,169,16,22,0.85,2
254,0,320,169,16,22,0.85,2
255,0,320,169,16,22,0.85,2
256,0,320,169,16,22,0.85,2
257,0,321,169,15,22,0.85,2
258,0,320,169,16,22,0.85,2
259,0,320,169,16,22,0.85,2
260,0,321,169,15,22,0.84,2
261,0,321,169,15,22,0.85,2
262,0,320,169,16,22,0.85,2
263,0,321,169,15,22,0.84,2
264,0,320,169,15,22,0.85,2
265,0,321,169,15,22,0.85,2
266,0,320,169,16,22,0.85,2
267,0,320,169,16,22,0.85,2
268,0,320,169,16,22,0.84,2
269,0,320,169,15,22,0.84,2
270,0,321,169,15,22,0.84,2
271,0,321,169,15,22,0.84,2
272,0,321,169,15,21,0.83,2
273,0,321,170,15,21,0.83,2
274,0,320,169,15,22,0.83,2
275,0,320,169,15,22,0.83,2
276,0,320,169,15,22,0.83,2
277,0,321,169,15,22,0.83,2
278,0,320,169,16,22,0.84,2
279,0,320,169,16,22,0.84,2
280,0,320,169,16,22,0.84,2
281,0,320,169,16,22,0.84,2
282,0,320,168,16,22,0.84,2
283,0,320,168,16,22,0.84,2
284,0,320,169,16,22,0.85,2
285,0,320,169,16,22,0.84,2
286,0,320,168,16,22,0.85,2
287,0,320,168,16,22,0.85,2
288,0,320,168,16,22,0.85,2
289,0,320,168,16,22,0.85,2
290,0,320,169,16,22,0.85,2
291,0,320,168,16,22,0.86,2
292,0,319,168,16,22,0.86,2
293,0,320,168,16,22,0.85,2
294,0,320,168,16,22,0.85,2
295,0,320,168,16,22,0.85,2
296,0,320,168,16,22,0.85,2
