268,5,299,143,13,18,0.71,7
269,5,299,143,13,19,0.66,7
270,5,299,143,13,19,0.64,7
271,5,299,143,13,18,0.71,7
272,5,299,143,13,18,0.69,7
273,5,299,143,13,18,0.74,7
274,5,299,143,13,18,0.71,7
275,5,299,143,13,18,0.70,7
276,5,299,143,13,18,0.66,7
277,5,299,143,12,18,0.11,7
281,5,298,143,12,17,0.10,7
284,5,298,143,13,18,0.11,7
285,5,298,144,13,18,0.69,7
286,5,298,144,13,19,0.68,7
287,5,298,144,14,19,0.72,7
288,5,298,144,14,19,0.74,7
289,5,297,144,14,20,0.72,7
290,5,297,144,14,20,0.73,7
291,5,297,144,14,20,0.70,7
292,5,297,144,15,20,0.81,7
293,5,297,144,15,20,0.79,7
294,5,297,144,15,20,0.80,7
295,5,297,144,15,20,0.80,7
296,5,297,144,15,20,0.79,7
297,5,296,144,15,21,0.81,7
298,5,297,145,15,21,0.81,7
299,5,297,145,15,21,0.81,7
300,5,297,146,15,21,0.79,7
301,5,297,146,15,21,0.80,7
302,5,297,146,15,20,0.79,7
303,5,297,148,15,19,0.54,7
304,5,297,149,15,19,0.59,7
305,5,297,149,15,19,0.48,7
306,5,297,149,15,19,0.54,7
307,5,296,149,15,20,0.78,7
308,5,296,149,15,20,0.66,7
309,5,296,148,15,21,0.85,7
310,5,296,149,15,21,0.87,7
311,5,296,149,15,21,0.87,7
312,5,296,149,15,22,0.87,7
313,5,296,149,15,22,0.87,7
314,5,296,149,15,22,0.86,7
315,5,295,148,15,23,0.86,7
316,5,295,148,16,23,0.87,7
317,5,295,148,16,24,0.87,7
318,5,295,149,16,24,0.87,7
319,5,295,149,16,24,0.86,7
320,5,294,148,16,25,0.86,7
321,5,294,149,16,25,0.86,7
