1,-1,323,90,10,11,0.72,2,-1,-1
2,-1,323,91,10,12,0.73,2,-1,-1
3,-1,323,92,10,12,0.73,2,-1,-1
4,-1,322,93,10,13,0.77,2,-1,-1
5,-1,322,93,10,13,0.76,2,-1,-1
6,-1,322,94,11,13,0.75,2,-1,-1
7,-1,322,94,11,13,0.77,2,-1,-1
8,-1,322,95,11,14,0.81,2,-1,-1
9,-1,320,96,12,14,0.84,2,-1,-1
10,-1,320,98,12,14,0.84,2,-1,-1
11,-1,321,99,12,14,0.84,2,-1,-1
12,-1,320,101,12,14,0.83,2,-1,-1
13,-1,320,101,12,14,0.82,2,-1,-1
14,-1,320,103,12,14,0.85,2,-1,-1
15,-1,319,104,12,15,0.85,2,-1,-1
16,-1,318,105,13,16,0.85,2,-1,-1
17,-1,318,106,13,16,0.85,2,-1,-1
18,-1,318,108,13,16,0.85,2,-1,-1
19,-1,318,110,13,16,0.85,2,-1,-1
20,-1,317,112,13,16,0.86,2,-1,-1
21,-1,317,113,13,16,0.86,2,-1,-1
22,-1,316,115,14,17,0.85,2,-1,-1
23,-1,316,116,14,18,0.85,2,-1,-1
24,-1,315,118,14,18,0.85,2,-1,-1
25,-1,315,120,14,19,0.85,2,-1,-1
26,-1,314,122,15,19,0.86,2,-1,-1
26,-1,322,75,7,7,0.11,2,-1,-1
27,-1,313,124,16,20,0.86,2,-1,-1
27,-1,322,76,7,8,0.11,2,-1,-1
28,-1,312,128,16,20,0.85,2,-1,-1
28,-1,322,76,7,8,0.11,2,-1,-1
29,-1,312,129,16,21,0.86,2,-1,-1
29,-1,322,76,7,8,0.24,2,-1,-1
29,-1,328,74,6,7,0.19,2,-1,-1
30,-1,310,133,16,22,0.85,2,-1,-1
30,-1,322,77,7,8,0.15,2,-1,-1
31,-1,310,135,16,22,0.85,2,-1,-1
31,-1,322,77,7,8,0.14,2,-1,-1
32,-1,414,500,80,38,0.87,2,-1,-1
32,-1,308,138,18,24,0.86,2,-1,-1
32,-1,598,520,42,18,0.48,7,-1,-1
32,-1,322,77,7,8,0.47,2,-1,-1
32,-1,328,76,6,8,0.38,2,-1,-1
33,-1,406,452,78,85,0.91,2,-1,-1
33,-1,558,460,80,78,0.88,7,-1,-1
33,-1,308,140,18,25,0.85,2,-1,-1
33,-1,329,76,6,8,0.40,2,-1,-1
33,-1,321,77,7,8,0.39,2,-1,-1
34,-1,397,395,68,106,0.92,2,-1,-1
34,-1,526,397,112,140,0.92,7,-1,-1
34,-1,306,145,19,26,0.86,2,-1,-1
34,-1,328,76,6,8,0.32,2,-1,-1
34,-1,321,78,8,8,0.27,2,-1,-1
35,-1,507,364,130,174,0.93,7,-1,-1
35,-1,392,366,60,90,0.90,2,-1,-1
35,-1,306,148,19,26,0.86,2,-1,-1
35,-1,329,76,6,8,0.36,2,-1,-1
35,-1,320,79,8,8,0.35,2,-1,-1
36,-1,488,327,150,210,0.92,7,-1,-1
36,-1,386,330,52,79,0.91,2,-1,-1
36,-1,304,153,20,28,0.88,2,-1,-1
36,-1,328,78,6,8,0.26,2,-1,-1
36,-1,320,79,8,8,0.25,2,-1,-1
37,-1,477,302,160,238,0.94,7,-1,-1
37,-1,384,310,48,69,0.90,2,-1,-1
37,-1,302,156,21,30,0.88,2,-1,-1
37,-1,328,78,6,8,0.26,2,-1,-1
37,-1,320,79,8,8,0.25,2,-1,-1
38,-1,461,276,174,257,0.91,7,-1,-1
38,-1,300,161,22,32,0.89,2,-1,-1
38,-1,380,282,41,60,0.89,2,-1,-1
38,-1,328,78,7,8,0.42,2,-1,-1
38,-1,320,79,8,9,0.31,2,-1,-1
39,-1,455,262,179,274,0.94,7,-1,-1
39,-1,378,268,39,54,0.89,2,-1,-1
39,-1,299,164,22,35,0.88,2,-1,-1
39,-1,319,81,8,9,0.38,2,-1,-1
39,-1,328,79,7,8,0.33,2,-1,-1
40,-1,442,239,192,292,0.94,7,-1,-1
40,-1,374,247,36,50,0.89,2,-1,-1
40,-1,296,165,24,44,0.85,2,-1,-1
40,-1,320,81,7,9,0.38,2,-1,-1
40,-1,328,79,7,8,0.33,2,-1,-1
41,-1,436,228,198,301,0.93,7,-1,-1
41,-1,372,236,33,46,0.88,2,-1,-1
41,-1,296,177,24,38,0.87,2,-1,-1
41,-1,320,81,7,9,0.38,2,-1,-1
41,-1,328,79,7,8,0.33,2,-1,-1
42,-1,430,216,192,310,0.93,7,-1,-1
42,-1,370,222,31,42,0.88,2,-1,-1
42,-1,292,185,26,42,0.88,2,-1,-1
42,-1,319,81,8,10,0.54,2,-1,-1
42,-1,327,79,8,9,0.34,2,-1,-1
43,-1,425,204,170,324,0.93,7,-1,-1
43,-1,290,192,27,43,0.89,2,-1,-1
43,-1,368,214,30,41,0.88,2,-1,-1
43,-1,319,82,8,10,0.50,2,-1,-1
43,-1,326,80,8,9,0.33,2,-1,-1
44,-1,419,188,146,332,0.89,7,-1,-1
44,-1,366,202,28,39,0.88,2,-1,-1
44,-1,286,201,29,47,0.88,2,-1,-1
44,-1,318,82,8,10,0.67,2,-1,-1
44,-1,326,81,8,9,0.31,2,-1,-1
45,-1,416,185,130,215,0.91,7,-1,-1
45,-1,284,208,30,50,0.88,2,-1,-1
45,-1,365,195,26,38,0.87,2,-1,-1
45,-1,318,83,8,10,0.61,2,-1,-1
45,-1,326,82,8,9,0.30,2,-1,-1
46,-1,410,177,116,183,0.92,7,-1,-1
46,-1,280,220,32,54,0.89,2,-1,-1
46,-1,364,186,24,35,0.88,2,-1,-1
46,-1,326,82,8,10,0.65,2,-1,-1
46,-1,317,84,8,10,0.64,2,-1,-1
47,-1,408,172,106,169,0.93,7,-1,-1
47,-1,277,230,34,58,0.88,2,-1,-1
47,-1,363,180,24,34,0.88,2,-1,-1
47,-1,326,83,8,10,0.67,2,-1,-1
47,-1,317,84,8,10,0.64,2,-1,-1
48,-1,404,164,94,152,0.93,7,-1,-1
48,-1,272,246,36,64,0.88,2,-1,-1
48,-1,362,174,22,32,0.87,2,-1,-1
48,-1,326,83,8,10,0.64,2,-1,-1
48,-1,316,85,8,10,0.33,2,-1,-1
49,-1,402,161,89,142,0.92,7,-1,-1
49,-1,268,257,38,68,0.89,2,-1,-1
49,-1,361,168,22,30,0.86,2,-1,-1
49,-1,325,84,8,10,0.65,2,-1,-1
49,-1,316,86,8,10,0.20,2,-1,-1
50,-1,398,154,81,134,0.92,7,-1,-1
50,-1,260,280,43,75,0.90,2,-1,-1
50,-1,360,162,20,29,0.86,2,-1,-1
50,-1,325,84,8,10,0.66,2,-1,-1
50,-1,315,86,8,10,0.59,2,-1,-1
51,-1,396,150,76,128,0.93,7,-1,-1
51,-1,253,297,47,84,0.89,2,-1,-1
51,-1,360,158,20,28,0.87,2,-1,-1
