1,-1,236,115,49,104,0.92,7,-1,-1
1,-1,83,261,142,266,0.90,7,-1,-1
1,-1,354,78,20,33,0.86,7,-1,-1
1,-1,340,81,10,10,0.63,2,-1,-1
2,-1,232,118,52,110,0.93,7,-1,-1
2,-1,354,78,20,32,0.86,7,-1,-1
2,-1,342,80,9,10,0.72,2,-1,-1
3,-1,230,120,54,113,0.93,7,-1,-1
3,-1,37,292,168,242,0.89,7,-1,-1
3,-1,353,77,20,32,0.85,7,-1,-1
3,-1,342,79,8,10,0.71,2,-1,-1
4,-1,225,123,56,120,0.91,7,-1,-1
4,-1,354,77,19,32,0.84,7,-1,-1
4,-1,342,79,8,10,0.71,2,-1,-1
5,-1,222,126,58,124,0.92,7,-1,-1
5,-1,353,77,19,30,0.83,7,-1,-1
5,-1,342,79,8,10,0.69,2,-1,-1
6,-1,215,130,63,130,0.94,7,-1,-1
6,-1,353,76,18,30,0.83,7,-1,-1
6,-1,342,78,8,10,0.58,2,-1,-1
7,-1,211,133,66,136,0.94,7,-1,-1
7,-1,353,75,18,31,0.84,7,-1,-1
7,-1,342,78,8,9,0.66,2,-1,-1
8,-1,206,136,69,144,0.92,7,-1,-1
8,-1,352,74,18,30,0.85,7,-1,-1
8,-1,343,77,8,8,0.62,2,-1,-1
9,-1,200,139,73,151,0.92,7,-1,-1
9,-1,352,76,17,28,0.75,7,-1,-1
9,-1,343,76,8,8,0.52,2,-1,-1
10,-1,193,144,78,163,0.93,7,-1,-1
10,-1,353,86,15,17,0.78,2,-1,-1
10,-1,344,76,8,8,0.35,2,-1,-1
11,-1,187,147,82,172,0.93,7,-1,-1
11,-1,352,86,15,17,0.79,2,-1,-1
11,-1,344,76,8,8,0.36,2,-1,-1
12,-1,178,152,89,185,0.93,7,-1,-1
12,-1,352,85,14,17,0.77,2,-1,-1
13,-1,170,156,96,194,0.93,7,-1,-1
13,-1,352,86,14,16,0.79,2,-1,-1
13,-1,344,76,7,7,0.11,2,-1,-1
14,-1,158,162,104,215,0.92,7,-1,-1
14,-1,352,85,14,16,0.80,2,-1,-1
15,-1,150,167,109,233,0.90,7,-1,-1
15,-1,352,85,14,15,0.80,2,-1,-1
16,-1,135,174,120,259,0.89,7,-1,-1
