1,-1,407,162,69,98,0.92,7,-1,-1
1,-1,366,184,53,76,0.91,7,-1,-1
1,-1,300,115,12,17,0.75,2,-1,-1
2,-1,406,160,66,95,0.92,7,-1,-1
2,-1,365,180,51,74,0.89,7,-1,-1
2,-1,300,116,12,18,0.71,2,-1,-1
3,-1,404,158,62,90,0.91,7,-1,-1
3,-1,364,176,48,71,0.88,7,-1,-1
3,-1,298,116,13,19,0.63,2,-1,-1
4,-1,403,156,60,88,0.91,7,-1,-1
4,-1,364,173,47,69,0.90,7,-1,-1
4,-1,298,116,13,19,0.63,2,-1,-1
5,-1,400,153,59,83,0.92,7,-1,-1
5,-1,362,169,44,65,0.90,7,-1,-1
5,-1,298,116,13,19,0.58,2,-1,-1
6,-1,399,152,56,81,0.91,7,-1,-1
6,-1,361,168,44,62,0.90,7,-1,-1
6,-1,297,116,14,20,0.51,2,-1,-1
7,-1,397,149,54,78,0.91,7,-1,-1
7,-1,360,164,42,60,0.89,7,-1,-1
7,-1,297,116,14,21,0.73,7,-1,-1
8,-1,395,147,54,77,0.90,7,-1,-1
8,-1,360,162,39,58,0.90,7,-1,-1
8,-1,297,116,14,21,0.72,7,-1,-1
9,-1,394,146,50,74,0.90,7,-1,-1
9,-1,359,159,38,56,0.89,7,-1,-1
9,-1,296,117,15,21,0.67,7,-1,-1
10,-1,392,144,50,72,0.90,7,-1,-1
10,-1,358,158,38,54,0.89,7,-1,-1
10,-1,296,117,14,21,0.65,7,-1,-1
11,-1,391,143,47,68,0.93,7,-1,-1
11,-1,357,156,38,52,0.90,7,-1,-1
11,-1,296,117,14,21,0.75,7,-1,-1
12,-1,390,141,46,68,0.92,7,-1,-1
12,-1,358,153,35,51,0.89,7,-1,-1
12,-1,296,118,14,22,0.71,7,-1,-1
13,-1,388,139,46,66,0.91,7,-1,-1
13,-1,356,150,33,50,0.89,7,-1,-1
13,-1,295,118,15,22,0.57,7,-1,-1
14,-1,387,138,44,64,0.92,7,-1,-1
14,-1,356,149,32,48,0.89,7,-1,-1
14,-1,295,118,15,22,0.59,7,-1,-1
15,-1,386,136,42,62,0.91,7,-1,-1
15,-1,356,147,32,46,0.89,7,-1,-1
15,-1,294,119,15,22,0.48,7,-1,-1
16,-1,384,135,42,62,0.91,7,-1,-1
16,-1,355,146,31,46,0.88,7,-1,-1
16,-1,294,120,15,22,0.50,2,-1,-1
17,-1,384,134,40,59,0.91,7,-1,-1
17,-1,354,144,31,44,0.88,7,-1,-1
17,-1,294,120,16,23,0.85,7,-1,-1
18,-1,383,133,38,58,0.91,7,-1,-1
18,-1,354,142,30,44,0.88,7,-1,-1
18,-1,294,121,16,23,0.80,7,-1,-1
19,-1,382,132,38,56,0.90,7,-1,-1
19,-1,353,140,30,43,0.89,7,-1,-1
19,-1,293,121,16,22,0.77,7,-1,-1
20,-1,381,131,37,55,0.91,7,-1,-1
20,-1,353,139,28,42,0.88,7,-1,-1
20,-1,293,121,16,23,0.80,7,-1,-1
21,-1,380,130,36,53,0.91,7,-1,-1
21,-1,352,137,28,41,0.87,7,-1,-1
21,-1,292,122,16,23,0.68,7,-1,-1
