1,-1,212,216,25,35,0.88,7,-1,-1
1,-1,271,175,17,24,0.82,2,-1,-1
1,-1,248,191,13,12,0.80,2,-1,-1
1,-1,304,159,12,16,0.57,7,-1,-1
1,-1,325,178,10,12,0.11,2,-1,-1
2,-1,212,216,25,34,0.88,7,-1,-1
2,-1,248,191,13,13,0.80,2,-1,-1
2,-1,271,175,17,26,0.78,2,-1,-1
2,-1,304,158,12,16,0.54,7,-1,-1
2,-1,325,179,10,10,0.13,2,-1,-1
3,-1,212,216,25,34,0.88,7,-1,-1
3,-1,271,176,18,25,0.83,2,-1,-1
3,-1,248,191,13,13,0.80,2,-1,-1
3,-1,304,159,12,15,0.52,7,-1,-1
3,-1,324,179,10,10,0.15,2,-1,-1
4,-1,212,216,25,34,0.88,7,-1,-1
4,-1,270,177,18,26,0.84,2,-1,-1
4,-1,248,191,13,13,0.80,2,-1,-1
4,-1,302,158,12,15,0.53,7,-1,-1
4,-1,324,179,10,10,0.15,2,-1,-1
5,-1,212,216,25,34,0.88,7,-1,-1
5,-1,270,178,18,27,0.82,2,-1,-1
5,-1,248,191,13,13,0.80,2,-1,-1
5,-1,302,158,12,15,0.48,7,-1,-1
5,-1,324,179,10,10,0.14,2,-1,-1
6,-1,212,217,25,34,0.88,7,-1,-1
6,-1,269,179,19,27,0.82,2,-1,-1
6,-1,248,191,14,13,0.75,2,-1,-1
6,-1,302,157,11,15,0.59,7,-1,-1
7,-1,212,217,25,34,0.88,7,-1,-1
7,-1,268,179,20,28,0.80,2,-1,-1
7,-1,248,192,13,12,0.74,2,-1,-1
7,-1,302,157,11,15,0.64,7,-1,-1
8,-1,212,217,25,34,0.88,7,-1,-1
8,-1,268,180,20,28,0.81,2,-1,-1
8,-1,248,191,13,12,0.75,2,-1,-1
8,-1,301,156,11,14,0.67,7,-1,-1
9,-1,212,217,25,34,0.88,7,-1,-1
9,-1,268,181,20,28,0.80,2,-1,-1
9,-1,248,191,13,12,0.75,2,-1,-1
9,-1,301,156,11,14,0.67,7,-1,-1
10,-1,212,217,25,34,0.88,7,-1,-1
10,-1,267,183,20,28,0.81,2,-1,-1
10,-1,248,192,12,12,0.76,2,-1,-1
10,-1,300,156,11,14,0.67,7,-1,-1
11,-1,212,217,25,34,0.88,7,-1,-1
11,-1,267,183,20,28,0.81,2,-1,-1
11,-1,248,192,12,12,0.77,2,-1,-1
11,-1,300,156,11,14,0.67,7,-1,-1
12,-1,212,217,25,34,0.88,7,-1,-1
12,-1,266,184,21,30,0.79,2,-1,-1
12,-1,248,191,13,12,0.77,2,-1,-1
12,-1,300,155,11,14,0.68,7,-1,-1
13,-1,213,216,25,35,0.88,7,-1,-1
13,-1,248,191,13,12,0.79,2,-1,-1
13,-1,266,185,20,30,0.76,2,-1,-1
13,-1,299,155,11,14,0.74,7,-1,-1
14,-1,213,216,25,35,0.88,7,-1,-1
14,-1,248,191,13,12,0.80,2,-1,-1
14,-1,299,154,11,14,0.76,7,-1,-1
14,-1,266,186,21,30,0.62,2,-1,-1
15,-1,213,216,25,35,0.88,7,-1,-1
15,-1,248,191,12,12,0.80,2,-1,-1
15,-1,299,154,11,14,0.76,7,-1,-1
15,-1,265,187,21,31,0.74,2,-1,-1
16,-1,213,216,25,35,0.88,7,-1,-1
16,-1,248,191,12,12,0.80,2,-1,-1
16,-1,298,154,11,14,0.74,7,-1,-1
16,-1,264,188,22,32,0.73,2,-1,-1
17,-1,213,216,25,35,0.88,7,-1,-1
17,-1,248,191,12,12,0.80,2,-1,-1
17,-1,264,188,22,32,0.75,2,-1,-1
17,-1,298,154,11,14,0.74,7,-1,-1
18,-1,213,216,25,35,0.88,7,-1,-1
18,-1,248,192,12,12,0.79,2,-1,-1
18,-1,298,154,11,14,0.72,7,-1,-1
18,-1,262,189,23,34,0.68,7,-1,-1
19,-1,213,216,25,35,0.88,7,-1,-1
19,-1,248,191,12,12,0.80,2,-1,-1
19,-1,298,154,11,14,0.69,7,-1,-1
19,-1,262,190,23,34,0.62,7,-1,-1
20,-1,213,216,25,35,0.88,7,-1,-1
20,-1,261,192,23,34,0.82,7,-1,-1
20,-1,248,191,12,12,0.76,2,-1,-1
20,-1,297,153,11,14,0.69,7,-1,-1
21,-1,213,216,25,35,0.88,7,-1,-1
21,-1,260,192,24,36,0.86,7,-1,-1
21,-1,248,191,12,12,0.76,2,-1,-1
21,-1,296,153,11,14,0.68,7,-1,-1
22,-1,213,216,24,35,0.88,7,-1,-1
22,-1,260,194,24,37,0.86,7,-1,-1
