647,23,306,138,15,22,0.65,2
648,23,306,138,15,22,0.65,2
649,23,305,138,15,23,0.67,2
650,23,304,139,16,22,0.68,2
651,23,304,139,16,22,0.68,2
652,23,304,140,15,22,0.53,2
806,24,366,131,16,22,0.11,2
807,24,366,131,17,22,0.16,2
808,24,366,131,17,22,0.16,2
809,24,366,131,17,22,0.16,2
810,24,366,131,17,22,0.17,2
811,24,366,131,17,22,0.16,2
812,24,366,131,17,22,0.16,2
813,24,366,130,17,23,0.14,2
814,24,366,130,17,23,0.14,2
815,24,366,130,17,23,0.14,2
816,24,366,130,16,23,0.11,2
817,24,366,130,16,23,0.11,2
818,24,366,130,17,23,0.10,2
819,24,366,129,17,24,0.12,2
820,24,366,130,17,23,0.12,2
821,24,365,129,16,24,0.13,2
837,24,365,130,16,23,0.10,2
838,24,365,130,16,23,0.10,2
839,24,365,130,16,23,0.11,2
840,24,365,130,16,23,0.11,2
