530,19,308,98,11,14,0.56,7
531,19,307,98,10,14,0.51,7
532,19,307,98,10,14,0.45,7
533,19,307,98,10,14,0.37,7
534,19,307,98,10,14,0.42,7
535,19,308,99,10,14,0.53,7
536,19,308,99,10,14,0.76,7
537,19,308,99,10,14,0.74,7
538,19,305,100,12,18,0.79,7
539,19,305,100,12,18,0.82,7
540,19,304,101,12,18,0.83,7
730,24,311,100,9,13,0.41,7
731,24,311,100,9,13,0.31,7
732,24,311,100,9,13,0.35,7
733,24,311,100,9,13,0.25,7
734,24,311,100,9,13,0.23,7
735,24,311,99,10,13,0.11,7
744,24,308,99,11,13,0.47,7
745,24,308,99,11,13,0.45,7
746,24,308,99,11,13,0.39,7
747,24,309,99,10,13,0.14,7
748,24,308,99,10,13,0.17,7
749,24,307,100,11,16,0.14,7
750,24,306,102,11,16,0.57,7
