1,-1,204,365,40,60,0.90,2,-1,-1
1,-1,240,276,24,33,0.89,2,-1,-1
1,-1,324,175,12,14,0.23,2,-1,-1
2,-1,194,389,44,70,0.91,2,-1,-1
2,-1,236,284,28,36,0.89,2,-1,-1
3,-1,233,291,28,38,0.91,2,-1,-1
3,-1,186,408,48,78,0.91,2,-1,-1
4,-1,172,442,56,92,0.90,2,-1,-1
4,-1,228,302,32,42,0.90,2,-1,-1
5,-1,225,309,32,46,0.89,2,-1,-1
5,-1,162,468,60,68,0.89,2,-1,-1
6,-1,220,323,36,51,0.90,2,-1,-1
6,-1,160,518,56,18,0.86,2,-1,-1
7,-1,216,334,36,54,0.90,2,-1,-1
8,-1,210,352,38,60,0.88,2,-1,-1
8,-1,324,175,12,14,0.11,2,-1,-1
9,-1,205,366,40,66,0.90,2,-1,-1
9,-1,324,175,12,14,0.10,2,-1,-1
10,-1,196,390,44,78,0.89,2,-1,-1
10,-1,324,175,12,14,0.11,2,-1,-1
11,-1,188,411,50,84,0.90,2,-1,-1
11,-1,324,175,12,14,0.11,2,-1,-1
12,-1,176,445,54,88,0.91,2,-1,-1
12,-1,324,175,12,14,0.18,2,-1,-1
13,-1,167,474,58,64,0.90,2,-1,-1
13,-1,324,175,12,14,0.19,2,-1,-1
14,-1,358,510,64,28,0.82,2,-1,-1
14,-1,324,175,12,14,0.19,2,-1,-1
15,-1,347,476,74,62,0.86,2,-1,-1
15,-1,324,175,12,14,0.19,2,-1,-1
16,-1,338,436,56,77,0.86,2,-1,-1
16,-1,322,176,12,13,0.10,2,-1,-1
17,-1,338,414,48,70,0.90,2,-1,-1
17,-1,322,176,12,13,0.10,2,-1,-1
18,-1,332,386,44,60,0.88,2,-1,-1
18,-1,324,175,12,14,0.12,2,-1,-1
19,-1,328,369,44,54,0.90,2,-1,-1
19,-1,324,175,12,14,0.12,2,-1,-1
20,-1,326,348,38,47,0.90,2,-1,-1
20,-1,324,175,12,14,0.12,2,-1,-1
21,-1,324,335,36,44,0.90,2,-1,-1
21,-1,324,175,12,14,0.16,2,-1,-1
22,-1,322,318,32,40,0.90,2,-1,-1
22,-1,324,175,12,14,0.16,2,-1,-1
23,-1,320,308,32,39,0.89,2,-1,-1
23,-1,324,175,12,14,0.16,2,-1,-1
24,-1,320,295,28,35,0.88,2,-1,-1
24,-1,324,175,12,14,0.16,2,-1,-1
25,-1,318,288,28,32,0.88,2,-1,-1
25,-1,324,175,12,14,0.15,2,-1,-1
26,-1,318,278,24,30,0.88,2,-1,-1
26,-1,324,175,12,14,0.15,2,-1,-1
27,-1,316,272,24,29,0.88,2,-1,-1
27,-1,324,175,12,14,0.15,2,-1,-1
28,-1,314,263,24,28,0.86,2,-1,-1
28,-1,324,175,12,14,0.15,2,-1,-1
29,-1,314,259,24,26,0.88,2,-1,-1
