31,9,300,137,16,25,0.65,2
32,9,299,137,16,26,0.69,2
33,9,299,137,16,26,0.68,2
34,9,299,137,16,25,0.69,2
35,9,299,138,16,24,0.70,2
36,9,299,138,16,24,0.71,2
37,9,299,138,16,24,0.72,2
38,9,298,138,16,24,0.70,2
39,9,298,139,16,24,0.67,2
40,9,298,140,16,24,0.71,2
41,9,298,140,16,24,0.73,2
42,9,298,141,16,24,0.76,2
43,9,298,141,16,24,0.76,2
44,9,297,142,16,24,0.75,2
600,45,301,136,14,24,0.59,2
601,45,301,136,14,24,0.60,2
602,45,301,137,14,24,0.53,2
603,45,301,138,14,24,0.38,2
604,45,300,139,14,22,0.39,2
