581,17,304,129,9,13,0.13,2
582,17,304,129,9,13,0.16,2
583,17,304,129,9,13,0.16,2
584,17,304,130,9,14,0.34,2
626,17,302,132,10,12,0.18,2
627,17,302,132,10,12,0.18,2
628,17,302,131,10,12,0.17,2
629,17,302,132,10,12,0.17,2
630,17,302,132,10,11,0.21,2
631,17,302,132,10,11,0.21,2
632,17,302,132,10,12,0.26,2
633,17,302,132,10,12,0.29,2
634,17,302,132,10,12,0.22,2
635,17,302,132,10,11,0.22,2
636,17,302,132,10,12,0.14,2
637,17,302,133,10,12,0.26,2
638,17,302,133,10,12,0.24,2
639,17,302,133,10,12,0.24,2
